Name,Team,GS,IP,ERA,K%,BB%,raw_fip,ERA_est
Noah Cameron,Kansas City Royals,4,20.0,5.4,0.191,0.0674,5.55,4.68
Luis Castillo,Seattle Mariners,4,18.3,5.4,0.1932,0.0795,3.26,3.95
Luis Curvelo,Texas Rangers,0,5.0,5.4,0.1364,0.0909,8.3,4.59
Enmanuel De Jesus,Detroit Tigers,0,6.7,5.4,0.2353,0.1176,2.5,4.06
Adrian Houser,San Francisco Giants,4,21.7,5.4,0.1089,0.0693,4.39,4.3
Joe Mantiply,Toronto Blue Jays,0,6.7,5.4,0.3448,0.069,3.4,4.16
Mitchell Parker,Washington Nationals,0,5.0,5.4,0.3043,0.0,2.9,4.14
Joel Payamps,Atlanta Braves,0,3.3,5.4,0.3125,0.0625,4.9,4.29
David Peterson,New York Mets,4,23.3,5.4,0.2,0.0909,3.31,3.89
Logan Webb,San Francisco Giants,5,30.0,5.4,0.2045,0.0833,3.36,3.81
Greg Weissert,Boston Red Sox,0,8.3,5.4,0.3056,0.0833,6.22,4.52
Kyle Bradish,Baltimore Orioles,4,19.7,5.49,0.2386,0.1136,3.15,3.89
Chris Paddack,Miami Marlins,3,19.3,5.59,0.2069,0.0575,4.86,4.45
Seranthony Domínguez,Chicago White Sox,0,8.0,5.63,0.2439,0.1951,7.6,4.7
Yusei Kikuchi,Los Angeles Angels,5,24.0,5.63,0.2432,0.0991,3.97,4.14
Jose Quintana,Colorado Rockies,2,8.0,5.63,0.0811,0.2162,6.97,4.61
Ryan Yarbrough,New York Yankees,0,8.0,5.63,0.1176,0.0882,5.6,4.43
Shaun Anderson,Los Angeles Angels,0,12.7,5.68,0.1698,0.0943,6.18,4.66
Zack Kelly,Boston Red Sox,0,6.3,5.68,0.12,0.04,4.68,4.3
Angel Zerpa,Milwaukee Brewers,0,11.0,5.73,0.1064,0.1064,4.73,4.34
Javier Assad,Chicago Cubs,3,15.7,5.74,0.1385,0.0615,5.2,4.5
Kevin Kelly,Tampa Bay Rays,0,9.3,5.79,0.2432,0.1081,4.17,4.24
Andrew Abbott,Cincinnati Reds,5,24.7,5.84,0.1316,0.0965,4.27,4.26
Emmet Sheehan,Los Angeles Dodgers,4,20.0,5.85,0.2093,0.093,5.1,4.53
Cionel Pérez,Washington Nationals,0,10.7,5.91,0.1489,0.1064,5.63,4.5
Kyle Backhus,Philadelphia Phillies,0,6.0,6.0,0.3077,0.0385,5.26,4.35
Ryan Feltner,Colorado Rockies,4,18.0,6.0,0.1772,0.0886,6.32,4.87
Hunter Gaddis,Cleveland Guardians,0,3.0,6.0,0.4615,0.0769,4.43,4.26
Colin Holderman,Cleveland Guardians,0,3.0,6.0,0.2143,0.1429,7.43,4.41
Cole Ragans,Kansas City Royals,5,21.0,6.0,0.2391,0.1957,7.29,5.31
Zach Agnos,Colorado Rockies,0,13.3,6.08,0.2167,0.1,3.47,4.08
Simeon Woods Richardson,Minnesota Twins,4,20.7,6.1,0.1196,0.0761,5.57,4.7
Ryan Zeferjahn,Los Angeles Angels,0,10.3,6.1,0.2766,0.1277,2.61,3.97
Roki Sasaki,Los Angeles Dodgers,4,17.7,6.11,0.2,0.1412,6.32,4.86
Lucas Erceg,Kansas City Royals,0,7.3,6.14,0.1667,0.1,2.96,4.09
John Schreiber,Kansas City Royals,0,7.3,6.14,0.1111,0.1667,8.42,4.76
Jake Irvin,Washington Nationals,4,19.0,6.16,0.2414,0.1264,4.83,4.44
Chris Bassitt,Baltimore Orioles,4,16.0,6.19,0.0843,0.1325,5.66,4.63
Lance McCullers Jr.,Houston Astros,4,20.3,6.2,0.2442,0.1047,3.93,4.14
Luis Severino,Athletics,5,24.7,6.2,0.2432,0.1802,5.69,4.84
Michael Kelly,Athletics,0,4.3,6.23,0.1818,0.1818,7.02,4.45
Tommy Nance,Toronto Blue Jays,0,8.7,6.23,0.225,0.1,3.91,4.2
Luke Weaver,New York Mets,0,8.7,6.23,0.1111,0.0833,4.71,4.32
Osvaldo Bido,Atlanta Braves,0,10.0,6.3,0.1463,0.122,5.3,4.42
José Suarez,Atlanta Braves,1,11.3,6.35,0.2264,0.0943,2.3,3.88
Jacob Lopez,Athletics,4,18.3,6.38,0.1778,0.1889,6.26,4.86
Hunter Barco,Pittsburgh Pirates,0,7.0,6.43,0.1351,0.1892,9.0,4.8
Cole Henry,Washington Nationals,0,7.0,6.43,0.2353,0.1176,4.81,4.32
Connor Brogdon,Cleveland Guardians,0,8.3,6.48,0.2286,0.0571,5.02,4.36
Brayan Bello,Boston Red Sox,4,18.7,6.75,0.1413,0.1304,5.72,4.71
Ryan Borucki,San Francisco Giants,0,6.7,6.75,0.2333,0.0667,5.8,4.42
Matthew Boyd,Chicago Cubs,2,9.3,6.75,0.4595,0.0811,1.81,3.87
Justin Bruihl,St. Louis Cardinals,0,10.7,6.75,0.1224,0.1633,5.44,4.46
Mike Burrows,Houston Astros,5,26.7,6.75,0.2049,0.0738,4.79,4.49
Matt Festa,Cleveland Guardians,0,9.3,6.75,0.1818,0.0227,4.81,4.34
Mason Fluharty,Toronto Blue Jays,1,8.0,6.75,0.2973,0.1081,3.47,4.15
Yoendrys Gómez,Tampa Bay Rays,0,13.3,6.75,0.1587,0.127,8.27,5.14
Hunter Harvey,Chicago Cubs,0,4.0,6.75,0.2222,0.0556,8.35,4.52
Adrian Morejon,San Diego Padres,0,10.7,6.75,0.2041,0.0408,1.79,3.81
Cal Quantrill,Texas Rangers,0,4.0,6.75,0.3125,0.125,2.1,4.11
Ken Waldichuk,Washington Nationals,0,9.3,6.75,0.1951,0.1463,9.0,4.99
Ryan Watson,Boston Red Sox,0,12.0,6.75,0.1053,0.1228,7.35,4.87
Ryan Weiss,Houston Astros,1,14.7,6.75,0.25,0.1389,6.23,4.74
Cole Wilcox,Seattle Mariners,0,8.0,6.75,0.2564,0.1026,4.47,4.28
Brandon Sproat,Milwaukee Brewers,2,17.0,6.88,0.2162,0.1486,6.22,4.81
Ryne Nelson,Arizona Diamondbacks,5,20.7,6.97,0.2083,0.0938,4.99,4.5
Dustin May,St. Louis Cardinals,4,19.3,6.98,0.1786,0.0476,3.82,4.11
Luis Gil,New York Yankees,2,9.0,7.0,0.1707,0.122,9.0,4.96
Juan Mejia,Colorado Rockies,1,9.0,7.0,0.1628,0.093,4.65,4.31
Griffin Jax,Tampa Bay Rays,0,7.7,7.04,0.1842,0.1579,7.01,4.6
AJ Blubaugh,Houston Astros,0,14.0,7.07,0.1846,0.1231,5.88,4.63
Mason Englert,Tampa Bay Rays,1,12.7,7.11,0.1667,0.0667,6.57,4.74
Luis García,New York Mets,0,6.3,7.11,0.125,0.0625,2.78,4.1
Zack Littell,Washington Nationals,3,19.0,7.11,0.1573,0.0674,7.36,5.24
Chris Martin,Texas Rangers,0,6.3,7.11,0.2414,0.0,3.41,4.16
Jordan Romano,Los Angeles Angels,0,6.3,7.11,0.3333,0.1667,4.36,4.26
Devin Williams,New York Mets,0,6.3,7.11,0.3548,0.0968,3.1,4.13
Eric Lauer,Toronto Blue Jays,3,17.7,7.13,0.2025,0.1266,5.93,4.74
Max Scherzer,Toronto Blue Jays,4,16.3,7.16,0.1471,0.0735,6.16,4.77
Drew Anderson,Detroit Tigers,0,10.0,7.2,0.1915,0.1489,6.3,4.59
Peter Lambert,Houston Astros,1,5.0,7.2,0.3333,0.0417,1.7,4.04
Justin Lawrence,Pittsburgh Pirates,0,10.0,7.2,0.2708,0.1042,6.5,4.62
Tyler Mahle,San Francisco Giants,4,18.7,7.23,0.2386,0.1364,6.96,5.09
Tatsuya Imai,Houston Astros,3,8.7,7.27,0.2955,0.25,4.25,4.25
Michael Lorenzen,Colorado Rockies,5,21.7,7.48,0.1391,0.0522,5.27,4.62
Andrew Nardi,Miami Marlins,0,6.0,7.5,0.2759,0.1724,5.1,4.33
Camilo Doval,New York Yankees,0,8.3,7.56,0.2162,0.027,4.66,4.31
Valente Bellozo,Colorado Rockies,0,10.7,7.59,0.1667,0.1458,9.0,5.09
Jake Bird,New York Yankees,0,7.0,7.71,0.2812,0.0312,3.24,4.13
Pete Fairbanks,Miami Marlins,1,7.0,7.71,0.3333,0.0333,2.96,4.1
Jeff Hoffman,Toronto Blue Jays,0,9.3,7.71,0.4167,0.125,3.53,4.14
Ryne Stanek,St. Louis Cardinals,0,9.3,7.71,0.25,0.1458,4.17,4.24
Garrett Crochet,Boston Red Sox,5,24.0,7.88,0.2586,0.0776,4.93,4.52
Andrés Muñoz,Seattle Mariners,0,8.0,7.88,0.3684,0.1316,3.1,4.1
Jesús Luzardo,Philadelphia Phillies,4,22.7,7.94,0.3061,0.051,2.83,3.71
J.P. France,Houston Astros,0,6.7,8.1,0.129,0.1613,6.55,4.51
Anthony Bender,Miami Marlins,0,7.7,8.22,0.2439,0.1951,4.4,4.27
Mark Leiter Jr.,Athletics,0,8.7,8.31,0.2045,0.0909,5.75,4.47
Andrew Morris,Minnesota Twins,0,4.3,8.31,0.1667,0.0833,2.64,4.13
Elvis Alvarado,Athletics,0,9.7,8.38,0.2045,0.1591,4.75,4.33
Ian Seymour,Tampa Bay Rays,0,10.7,8.44,0.2766,0.0426,2.72,3.98
José Urquidy,Pittsburgh Pirates,0,6.3,8.53,0.1667,0.0556,4.2,4.25
Kodai Senga,New York Mets,4,17.3,8.83,0.2683,0.122,5.29,4.55
José Alvarado,Philadelphia Phillies,0,7.0,9.0,0.2571,0.0857,2.24,4.02
Luinder Avila,Kansas City Royals,1,6.0,9.0,0.1818,0.1212,5.26,4.35
Charlie Barnes,Chicago Cubs,0,3.0,9.0,0.0588,0.1765,6.43,4.36
Miles Mikolas,Washington Nationals,3,19.7,9.15,0.1531,0.102,7.06,5.17
Taijuan Walker,Philadelphia Phillies,4,18.7,9.16,0.1702,0.1064,7.33,5.21
Ben Casparius,Los Angeles Dodgers,0,4.7,9.64,0.1739,0.1739,6.74,4.44
Johan Oviedo,Boston Red Sox,0,3.7,9.82,0.1667,0.0556,9.0,4.54
Taylor Rashi,Arizona Diamondbacks,0,3.7,9.82,0.2667,0.0667,5.28,4.31
Colton Gordon,Houston Astros,1,6.3,9.95,0.3226,0.0323,9.0,4.75
Trevor Megill,Milwaukee Brewers,0,7.0,10.29,0.25,0.1111,2.67,4.07
Kolby Allard,Cleveland Guardians,0,8.7,10.38,0.2,0.0667,5.41,4.42
Anthony Banda,Minnesota Twins,0,8.7,10.38,0.186,0.0465,4.83,4.33
Edwin Díaz,Los Angeles Dodgers,0,6.0,10.5,0.303,0.1515,4.93,4.32
Chris Murphy,Chicago White Sox,0,6.0,10.5,0.1875,0.1562,5.76,4.4
Shane Smith,Chicago White Sox,3,8.3,10.8,0.2245,0.1837,5.62,4.44
George Klassen,Los Angeles Angels,2,4.7,11.57,0.1875,0.3125,9.0,4.62
Josh Fleming,Toronto Blue Jays,0,3.0,12.0,0.0556,0.1111,9.0,4.49
Luis Morales,Athletics,2,7.3,12.27,0.119,0.1905,9.0,4.83
Chris Roycroft,St. Louis Cardinals,0,3.7,12.27,0.12,0.2,9.0,4.54
Justin Verlander,Detroit Tigers,1,3.7,12.27,0.0526,0.1053,7.73,4.46
Andre Granillo,Washington Nationals,0,4.3,12.46,0.0435,0.2174,9.0,4.59
Cristian Javier,Houston Astros,3,9.3,12.54,0.0833,0.1875,8.56,4.92
Bailey Falter,Kansas City Royals,0,3.3,13.5,0.2,0.1,6.4,4.37
Phil Maton,Chicago Cubs,0,4.0,13.5,0.2083,0.1667,8.35,4.52
Mitch Spence,Kansas City Royals,0,4.0,13.5,0.1429,0.2381,8.6,4.54
Matt Svanson,St. Louis Cardinals,0,10.7,13.5,0.1724,0.1552,7.69,4.86
Steven Cruz,Kansas City Royals,0,5.0,14.4,0.2692,0.1538,9.0,4.65
Bryan Abreu,Houston Astros,0,7.3,14.73,0.2791,0.3023,9.0,4.83
Matt Waldron,San Diego Padres,1,3.7,14.73,0.1905,0.0476,6.1,4.36
Tyler Heineman,Toronto Blue Jays,0,3.0,15.0,0.0,0.0588,8.43,4.46
Roddery Muñoz,Houston Astros,0,4.0,15.75,0.24,0.24,9.0,4.57
Ryan Johnson,Los Angeles Angels,1,3.3,16.2,0.0952,0.1905,9.0,4.51
Nick Sandlin,Los Angeles Angels,0,3.3,16.2,0.1667,0.1667,8.8,4.5
Jedixson Paez,Chicago White Sox,0,3.0,18.0,0.0,0.1875,9.0,4.49
Joe Ross,Arizona Diamondbacks,0,3.7,19.64,0.0909,0.1818,8.83,4.53
Brendon Little,Toronto Blue Jays,0,3.7,24.55,0.25,0.125,9.0,4.54
